latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
41.29286,-123.40122,342.94,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.72,4.47,N
41.29724,-123.42159,306.13,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.9,2.09,N
41.29581,-123.41493,315.95,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.36,2.09,N
41.2944,-123.4084,310.08,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.1,4.47,N
41.29795,-123.44381,315.42,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.45,1.89,N
41.28898,-123.40215,313,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.38,4.47,N
41.30293,-123.39652,324.66,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,290.01,10.34,N
41.30163,-123.39029,300.29,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.62,10.34,N
41.30619,-123.43175,323.78,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.93,2.57,N
41.30198,-123.41148,324.33,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.97,4.57,N
41.2979,-123.39196,339.67,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,297.17,10.34,N
41.29652,-123.38528,320.89,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.94,12.99,N
41.30738,-123.43746,306.78,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.72,2.57,N
41.29929,-123.39861,307.18,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.55,10.34,N
41.29839,-123.4138,299.15,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.34,1.71,N
41.29564,-123.40064,313.65,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.23,3.9,N
41.29414,-123.3934,314.56,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.5,3.9,N
41.29181,-123.40173,336.46,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.13,3.9,N
41.30029,-123.44243,302.23,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.83,1.06,N
41.29905,-123.43652,302.71,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.11,1.06,N
41.29612,-123.42243,301.4,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.95,1.66,N
41.2947,-123.41563,316.76,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.19,1.71,N
41.2933,-123.4089,309.8,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.8,1.71,N
41.29026,-123.39431,301.22,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.8,3.9,N
41.29673,-123.44486,301.03,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.27,1.15,N
41.29549,-123.43893,297.34,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.15,1.15,N
41.28795,-123.40275,311.04,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.67,1.45,N
41.28865,-123.42559,324.64,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.45,2.97,N
41.28566,-123.41125,320.85,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.85,4.47,N
41.2944,-123.45314,310.88,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.6,1.1,N
41.29022,-123.43311,315.71,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.88,2.97,N
41.28427,-123.40461,301.39,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.52,1.45,N
41.28646,-123.43459,326.81,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.59,4.47,N
41.28493,-123.4272,327.61,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.33,4.47,N
41.2834,-123.41988,323.34,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,290.18,3.3,N
41.29071,-123.45492,316.78,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.68,1.44,N
41.28938,-123.44856,302.61,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,286.76,1.13,N
41.28707,-123.45689,301.45,0.53,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,285.98,1.44,N
41.27399,-123.3944,310.04,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.92,1.34,N
41.27021,-123.39577,334.9,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.79,6.89,N
41.27339,-123.41097,307.59,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.1,1.89,N
41.26638,-123.3969,340.08,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.6,6.89,N
41.27113,-123.41959,313.18,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.04,2.95,N
41.26974,-123.41296,318.82,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.92,1.89,N
41.26809,-123.40504,305.24,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.66,1.89,N
41.2673,-123.42067,327.34,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.14,4.08,N
41.26593,-123.41417,323.16,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.76,2.4,N
41.26428,-123.40633,308.81,0.54,0.42,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.81,2.4,N
40.87405,-122.09798,321.12,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.13,1.92,N
40.87309,-122.09366,314.49,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.78,1.92,N
40.87207,-122.08916,309.57,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.13,1.27,N
40.87093,-122.10363,315.25,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.83,2.4,N
40.87,-122.09946,318.47,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.94,1.96,N
40.86792,-122.09016,317.55,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,294.83,2.56,N
40.86684,-122.10497,324.28,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.97,2.4,N
40.86374,-122.09112,329.89,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,294.18,2.56,N
40.86256,-122.08583,321.85,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.92,2.56,N
40.86589,-122.10072,304.44,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.26,1.96,N
40.86371,-122.11052,318.04,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.86,1.39,N
40.86277,-122.10635,303.42,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.99,1.39,N
40.85575,-122.11417,329.6,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.18,2.06,N
40.85028,-122.08982,307.43,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,290.78,1.57,N
40.85272,-122.12018,323.11,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.44,2.77,N
40.85182,-122.1162,304.79,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.35,2.06,N
40.8488,-122.12224,343.25,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,295.32,3.82,N
40.8479,-122.11829,308.94,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.11,2.03,N
40.84483,-122.12408,335.67,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,295.18,3.82,N
40.84573,-122.12808,308.88,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.23,3.82,N
40.84172,-122.12977,336.22,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,295.68,4.17,N
40.84082,-122.12575,309.4,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.51,4.17,N
40.83768,-122.13127,339.44,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,296.62,4.17,N
40.83676,-122.12721,328.3,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,295.63,4.17,N
40.83262,-122.12829,349.42,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,299.32,6.79,N
40.83168,-122.12414,340.62,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,296.62,6.27,N
40.83072,-122.11989,341.23,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,297.41,6.27,N
40.83357,-122.13251,302.35,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.81,6.79,N
40.82662,-122.12116,344.17,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,296.76,6.27,N
40.82563,-122.11676,319.27,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,295.7,3.52,N
40.82158,-122.11829,324.29,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,295.63,2.48,N
40.81445,-122.08681,330.76,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,292.23,3.16,N
40.81328,-122.08168,323.2,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.57,3.16,N
40.82261,-122.12281,319.86,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,294.44,2.13,N
40.81555,-122.0917,303.64,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,290.6,1.56,N
40.8175,-122.11966,331.94,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,294.26,2.48,N
40.81142,-122.0929,320.71,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.67,1.56,N
40.81859,-122.12445,304.41,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.09,2.13,N
40.81637,-122.11465,317.88,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,293.37,2.48,N
40.8138,-122.10333,317.98,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,291.19,2.85,N
40.81256,-122.09787,311.1,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,290.67,1.56,N
40.81105,-122.11057,343.29,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,294.05,4.16,N
40.81227,-122.11594,306,0.42,0.45,2025-07-10,1034,N,VIIRS,n,2.0NRT,291,2.18,N
39.61987,-119.26425,300.07,0.62,0.54,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.64,0.99,N
37.34778,-113.47089,326.82,0.69,0.75,2025-07-10,1034,N,VIIRS,n,2.0NRT,290.75,3.3,N
37.34556,-113.46399,299.74,0.7,0.75,2025-07-10,1034,N,VIIRS,n,2.0NRT,288.1,3.3,N
37.34457,-113.48434,300.85,0.69,0.75,2025-07-10,1034,N,VIIRS,n,2.0NRT,286.34,5.81,N
37.34235,-113.47744,313.91,0.69,0.75,2025-07-10,1034,N,VIIRS,n,2.0NRT,287.42,3.3,N
37.34758,-113.47326,323.51,0.7,0.75,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.91,7.27,N
37.34549,-113.46665,313,0.7,0.75,2025-07-10,1034,N,VIIRS,n,2.0NRT,289.03,4.06,N
37.40283,-116.09612,329.38,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.02,3.8,N
37.40053,-116.08817,321.77,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.77,1.98,N
37.41304,-116.1312,306.99,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.21,2.51,N
37.40944,-116.11884,313.14,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.92,3.35,N
37.39847,-116.0811,301.66,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.65,1.98,N
37.39683,-116.07549,304.45,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.14,0.92,N
37.38997,-116.05193,309.26,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.19,1.1,N
37.38818,-116.04579,307.77,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.55,1.1,N
37.39841,-116.10353,321.79,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.41,3.8,N
37.40976,-116.1425,300.08,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.94,3.43,N
37.40854,-116.13834,299.62,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.91,2.51,N
37.40361,-116.12141,314.29,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.69,3.35,N
37.40091,-116.11215,318.33,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.76,3.35,N
37.39641,-116.09669,312.95,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.97,3.8,N
37.39442,-116.08984,312.18,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.62,1.98,N
37.39265,-116.08378,306.91,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.62,1.98,N
37.39096,-116.078,305.93,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.17,0.92,N
37.38922,-116.07203,301.03,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.67,0.92,N
37.39469,-116.1134,321.85,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.03,2.67,N
37.3991,-116.12853,302.04,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.88,2.01,N
37.39719,-116.12196,315.06,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.21,2.67,N
37.39264,-116.10637,317.16,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.58,2.28,N
37.39083,-116.10014,317.35,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.63,2.28,N
37.38908,-116.09417,307.8,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.92,1.59,N
37.37269,-116.03806,311.11,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,292.48,2.72,N
37.37569,-116.07094,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,294.82,24.83,N
37.37373,-116.06423,352.46,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,298.08,24.83,N
37.36658,-116.0398,329.81,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.58,2.72,N
37.39307,-116.13042,301.7,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.98,2.01,N
37.39072,-116.12235,317.57,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.76,2.67,N
37.38865,-116.11528,317.47,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.89,2.67,N
37.38686,-116.10913,310.45,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.58,2.28,N
37.38511,-116.10313,310.02,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.58,2.28,N
37.38334,-116.09711,312.11,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.35,1.59,N
37.3815,-116.09078,308.22,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.3,1.59,N
37.3719,-116.05796,301.45,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.42,4.87,N
37.38271,-116.11751,326.71,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.89,3.73,N
37.3906,-116.1445,310.11,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.22,1.66,N
37.38904,-116.13917,300.99,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.38,2.01,N
37.3869,-116.13184,314.3,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.33,2.01,N
37.38467,-116.1242,319.64,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.68,3.73,N
37.38092,-116.11137,313.61,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.76,3.02,N
37.37911,-116.10519,316.92,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.74,3.02,N
37.37727,-116.09888,308.29,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.87,2.41,N
37.37537,-116.0924,300.97,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.35,2.41,N
37.3735,-116.08602,303.54,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.08,2.15,N
37.37166,-116.0797,306.13,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.63,2.15,N
37.385,-116.14784,299.86,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,284.65,1.66,N
37.36779,-116.06651,310.7,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.42,2.78,N
37.37923,-116.12814,321.83,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.52,3.73,N
37.37682,-116.11987,329.54,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.68,3.73,N
37.37474,-116.11281,320.4,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.43,3.02,N
37.37094,-116.0998,321.31,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.83,2.41,N
37.36915,-116.0937,323.34,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,292.99,2.41,N
37.38764,-116.15686,300.14,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.3,1.95,N
37.3484,-116.0896,304.3,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.23,4.92,N
37.35405,-116.13216,325.77,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.87,4.2,N
37.352,-116.12501,330.05,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.91,4.2,N
37.34966,-116.11689,335.77,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,294.4,9.95,N
37.34787,-116.11065,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,302.02,9.95,N
37.34622,-116.10493,342.66,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,294.61,15.81,N
37.35738,-116.14376,306.91,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.79,2.67,N
37.35565,-116.13771,316.77,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.78,2.67,N
37.34962,-116.1396,309.11,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.59,2.67,N
37.34771,-116.13297,314.34,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.55,4.2,N
37.34563,-116.12576,318.35,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.02,4.2,N
37.34381,-116.11943,314.69,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.91,9.95,N
37.34224,-116.11399,309.73,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.23,9.95,N
37.40146,-120.73505,304.54,0.59,0.53,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.75,0.64,N
37.4535,-121.93349,302.26,0.51,0.49,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.02,1.12,N
34.6213,-117.10037,305.05,0.54,0.68,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.14,1.1,N
34.62286,-117.10029,307.11,0.54,0.68,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.43,1.83,N
34.42822,-118.64582,303.07,0.45,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.47,0.4,N
34.33215,-118.51939,305.7,0.46,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.28,0.68,N
34.29048,-118.80036,298.12,0.44,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.37,0.51,N
34.2907,-118.80138,304.49,0.44,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.75,0.71,N
33.85323,-118.33271,304.74,0.48,0.65,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.61,1.4,N
32.49798,-116.84213,299.72,0.63,0.72,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.59,0.46,N
37.36974,-116.07317,317.4,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.62,2.78,N
37.38135,-116.13536,300.92,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.08,2.01,N
37.37283,-116.10626,319.27,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.67,3.02,N
37.36752,-116.08813,313.02,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,292.84,2.15,N
37.37084,-116.12197,323.74,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.32,3.59,N
37.36864,-116.11446,323.22,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,292.02,8.96,N
37.38054,-116.15508,303.61,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.41,0.65,N
37.37904,-116.14996,300.15,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,285.54,0.65,N
37.37546,-116.13775,297.95,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,285.76,2.5,N
37.37333,-116.13049,317.03,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.25,3.59,N
37.36675,-116.10802,317.52,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.48,8.96,N
37.36497,-116.10196,307.59,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.4,4.13,N
37.36297,-116.11763,343.62,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.7,8.96,N
37.36079,-116.11021,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,300.83,8.96,N
37.36761,-116.13343,315.46,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.11,3.59,N
37.36549,-116.12621,316.73,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.21,3.59,N
37.35897,-116.104,304.44,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.42,4.13,N
37.36001,-116.13002,324.26,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.36,4.28,N
37.35763,-116.1219,346.34,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,294.15,17.25,N
37.35506,-116.11319,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,301.56,17.25,N
37.35313,-116.10658,355,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,295.64,14.4,N
37.35141,-116.10077,323.09,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.28,14.4,N
37.34977,-116.09518,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,296.33,14.49,N
37.36346,-116.14175,299.6,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.18,1.96,N
37.36177,-116.13599,312.11,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.95,4.28,N
37.35399,-116.13194,327.24,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.11,4.28,N
37.35186,-116.12472,329.4,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.93,17.25,N
37.3495,-116.11671,340.23,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,294.73,17.25,N
37.34769,-116.11053,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,302.22,14.4,N
37.34601,-116.10484,331.61,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.43,14.4,N
37.35739,-116.1435,308.18,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.99,1.96,N
37.35562,-116.13749,318.74,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.51,4.28,N
37.35146,-116.14575,300.05,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.71,1.47,N
37.34957,-116.13932,310.75,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.97,2.7,N
37.34761,-116.1327,314.85,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,290.88,2.7,N
37.3455,-116.12553,319.79,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.71,3.3,N
37.34366,-116.11929,312.13,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.68,3.3,N
37.34206,-116.11385,316.62,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.16,3.64,N
37.36309,-116.11781,338.41,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.02,10.61,N
37.36095,-116.11031,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,301.75,17.82,N
37.36763,-116.13364,313.18,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.77,2.04,N
37.36556,-116.12641,315.38,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.19,10.61,N
37.35917,-116.10412,311.39,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.65,17.82,N
37.36007,-116.13021,323.13,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,288.85,10.61,N
37.35775,-116.12215,344.59,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.19,10.61,N
37.35523,-116.11334,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,299.27,17.82,N
37.35331,-116.10666,356.09,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,296.51,17.82,N
37.35162,-116.1008,321.48,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.16,9.71,N
37.35001,-116.0952,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,296.51,9.71,N
37.36344,-116.14196,298.79,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,286.58,2.04,N
37.36178,-116.13618,310.26,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.61,2.04,N
37.43509,-116.06816,336.59,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,292.68,6.42,N
37.43323,-116.06188,326.93,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.81,6.42,N
37.43139,-116.05564,322.59,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.02,16.34,N
37.42959,-116.04958,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,296.9,16.34,N
37.42767,-116.0431,367,0.51,0.66,2025-07-10,1036,N,VIIRS,h,2.0NRT,297.85,17.35,N
37.4388,-116.08073,314.1,0.51,0.66,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.02,6.14,N
